session_id,customer_id,visit_date,device,pages_viewed,session_duration_min,converted
SESS945364,CUST102628,2025-07-17,Mobile,3,1.43,0
SESS945365,CUST101659,2024-07-26,Mobile,6,4.3,0
SESS945366,CUST100341,2024-06-29,Mobile,1,3.15,0
SESS945367,CUST101262,2024-11-25,Mobile,4,6.76,0
SESS945368,CUST101727,2024-07-22,Mobile,7,11.85,0
SESS945369,CUST100617,2025-09-13,Mobile,7,2.78,0
SESS945370,CUST101995,2025-05-21,Desktop,5,6.4,0
SESS945371,CUST101794,2024-01-14,Mobile,6,0.67,0
SESS945372,CUST100349,2024-07-18,Mobile,6,4.51,0
SESS945373,CUST100174,2024-09-21,Mobile,3,0.7,1
SESS945374,CUST101185,2024-02-23,Desktop,5,2.96,0
SESS945375,CUST102814,2025-09-14,Mobile,6,1.83,0
SESS945376,CUST101678,2024-12-01,Mobile,3,15.02,0
SESS945377,CUST102426,2024-03-15,Mobile,4,11.75,0
SESS945378,CUST101804,2024-07-26,Mobile,6,4.27,1
SESS945379,CUST100069,2025-09-05,Mobile,5,1.25,1
SESS945380,CUST102931,2024-02-01,Mobile,4,3.0,0
SESS945381,CUST100725,2024-08-24,Mobile,3,3.29,0
SESS945382,CUST101680,2024-01-23,Desktop,3,1.71,1
SESS945383,CUST100595,2025-08-12,Desktop,4,0.86,0
SESS945384,CUST101664,2024-07-25,Desktop,6,2.45,0
SESS945385,CUST100078,2024-10-01,Mobile,6,5.6,0
SESS945386,CUST100086,2025-06-20,Tablet,7,6.54,0
SESS945387,CUST100852,2025-11-21,Mobile,10,2.76,0
SESS945388,CUST102310,2024-04-30,Mobile,7,9.71,0
SESS945389,CUST101194,2025-12-27,Mobile,5,4.65,1
SESS945390,CUST102512,2025-04-16,Desktop,4,2.64,0
SESS945391,CUST102790,2024-10-24,Tablet,6,1.54,0
SESS945392,CUST101793,2025-09-21,Mobile,8,4.04,0
SESS945393,CUST100166,2024-10-26,Desktop,3,4.6,0
SESS945394,CUST102566,2024-05-10,Mobile,8,4.56,1
SESS945395,CUST101462,2025-04-20,Mobile,5,4.17,0
SESS945396,CUST102256,2025-06-27,Mobile,3,3.82,0
SESS945397,CUST100420,2025-11-20,Tablet,4,0.54,0
SESS945398,CUST102572,2025-04-18,Desktop,9,9.98,0
SESS945399,CUST102240,2024-05-13,Desktop,6,2.78,0
SESS945400,CUST100200,2024-03-02,Mobile,4,6.55,0
SESS945401,CUST101892,2024-09-03,Desktop,5,0.6,1
SESS945402,CUST101463,2024-01-05,Mobile,3,5.15,0
SESS945403,CUST102148,2025-12-12,Desktop,3,7.62,0
SESS945404,CUST102010,2024-04-14,Mobile,4,4.04,0
SESS945405,CUST100912,2025-01-21,Tablet,7,5.0,1
SESS945406,CUST102946,2024-03-21,Mobile,6,2.2,0
SESS945407,CUST101375,2024-01-21,Desktop,3,5.01,1
SESS945408,CUST100531,2025-04-26,Tablet,4,2.11,0
SESS945409,CUST102136,2024-11-16,Desktop,4,2.07,0
SESS945410,CUST100470,2024-01-12,Mobile,5,6.23,0
SESS945411,CUST101240,2025-10-22,Mobile,2,7.17,0
SESS945412,CUST100762,2025-05-19,Desktop,5,7.21,0
SESS945413,CUST102843,2025-07-03,Mobile,3,2.91,0
SESS945414,CUST101304,2025-03-19,Mobile,3,0.99,0
SESS945415,CUST101886,2024-07-30,Desktop,9,10.2,0
SESS945416,CUST100205,2024-12-26,Mobile,3,1.66,0
SESS945417,CUST102663,2025-11-26,Tablet,5,7.42,1
SESS945418,CUST102271,2025-10-24,Mobile,6,1.15,1
SESS945419,CUST101083,2024-07-03,Desktop,5,9.14,1
SESS945420,CUST100921,2024-08-06,Mobile,4,1.02,0
SESS945421,CUST100881,2024-05-29,Mobile,8,7.73,0
SESS945422,CUST102815,2025-03-02,Desktop,5,0.6,0
SESS945423,CUST102147,2025-04-08,Mobile,4,3.23,0
SESS945424,CUST100429,2024-03-28,Desktop,5,6.15,0
SESS945425,CUST101441,2024-06-17,Desktop,7,4.44,0
SESS945426,CUST101789,2025-11-16,Desktop,7,1.05,0
SESS945427,CUST102952,2025-02-25,Mobile,6,5.69,0
SESS945428,CUST101857,2024-10-28,Mobile,3,4.79,0
SESS945429,CUST100597,2025-06-10,Desktop,9,2.36,0
SESS945430,CUST101946,2025-08-30,Mobile,2,5.42,0
SESS945431,CUST100931,2024-01-04,Mobile,4,2.09,0
SESS945432,CUST100008,2024-02-04,Mobile,5,4.53,0
SESS945433,CUST100944,2025-05-15,Desktop,2,1.0,0
SESS945434,CUST102275,2024-05-30,Mobile,4,4.95,0
SESS945435,CUST101817,2024-05-01,Desktop,4,5.93,1
SESS945436,CUST100418,2024-06-08,Mobile,6,11.71,0
SESS945437,CUST102014,2025-03-03,Desktop,4,12.28,0
SESS945438,CUST101185,2024-03-23,Desktop,5,2.54,0
SESS945439,CUST100204,2025-12-03,Desktop,3,5.0,0
SESS945440,CUST101759,2025-10-30,Desktop,5,2.02,0
SESS945441,CUST101627,2024-07-23,Desktop,2,0.71,0
SESS945442,CUST100601,2025-04-10,Mobile,5,2.26,0
SESS945443,CUST100731,2024-08-25,Desktop,6,11.23,0
SESS945444,CUST101083,2025-07-14,Mobile,3,3.12,0
SESS945445,CUST101608,2025-06-03,Desktop,3,7.98,0
SESS945446,CUST101067,2024-08-17,Tablet,9,1.66,0
SESS945447,CUST102164,2024-06-28,Mobile,5,4.87,0
SESS945448,CUST102881,2024-10-27,Desktop,10,3.34,0
SESS945449,CUST101720,2024-07-12,Desktop,3,1.35,0
SESS945450,CUST101315,2024-10-02,Desktop,2,7.98,0
SESS945451,CUST101121,2024-02-03,Desktop,4,3.03,0
SESS945452,CUST102888,2024-06-30,Mobile,3,1.25,0
SESS945453,CUST102400,2024-07-31,Mobile,6,6.78,0
SESS945454,CUST101891,2024-05-02,Desktop,4,2.38,0
SESS945455,CUST100779,2025-04-15,Mobile,5,1.75,0
SESS945456,CUST102349,2025-06-25,Mobile,7,4.81,1
SESS945457,CUST101209,2024-05-13,Mobile,6,3.63,0
SESS945458,CUST100968,2024-01-16,Desktop,5,4.43,0
SESS945459,CUST101956,2024-06-13,Desktop,5,0.88,0
SESS945460,CUST100617,2024-09-14,Mobile,7,1.18,0
SESS945461,CUST102455,2024-06-26,Mobile,5,5.8,1
SESS945462,CUST101321,2025-01-03,Mobile,8,1.35,0
SESS945463,CUST102273,2025-10-07,Desktop,5,2.52,0
SESS945464,CUST100932,2025-09-28,Mobile,8,2.92,0
SESS945465,CUST102769,2024-05-23,Desktop,5,1.59,0
SESS945466,CUST102037,2024-08-07,Desktop,4,8.54,0
SESS945467,CUST102451,2024-06-26,Mobile,3,8.62,0
SESS945468,CUST101765,2025-01-31,Mobile,5,1.14,0
SESS945469,CUST102574,2024-12-12,Mobile,4,2.72,0
SESS945470,CUST100349,2024-10-27,Mobile,8,0.8,0
SESS945471,CUST101868,2025-05-30,Desktop,4,1.67,0
SESS945472,CUST101231,2024-10-13,Mobile,5,3.46,0
SESS945473,CUST102536,2024-12-16,Mobile,4,1.04,1
SESS945474,CUST102042,2024-01-23,Desktop,2,1.21,0
SESS945475,CUST102628,2024-11-06,Desktop,3,2.92,0
SESS945476,CUST100442,2024-09-27,Mobile,4,2.92,0
SESS945477,CUST102641,2025-07-05,Mobile,10,10.62,0
SESS945478,CUST100953,2025-07-06,Tablet,6,9.09,0
SESS945479,CUST102916,2024-12-09,Mobile,4,8.25,0
SESS945480,CUST101046,2024-05-22,Desktop,8,0.51,1
SESS945481,CUST100913,2024-10-25,Mobile,3,8.14,0
SESS945482,CUST101410,2025-09-14,Desktop,10,3.88,0
SESS945483,CUST102437,2025-02-10,Tablet,2,1.22,0
SESS945484,CUST100919,2025-02-23,Mobile,5,9.27,0
SESS945485,CUST101118,2024-05-30,Mobile,2,2.25,0
SESS945486,CUST100561,2024-04-29,Desktop,6,0.52,0
SESS945487,CUST100807,2024-07-14,Desktop,4,47.09,0
SESS945488,CUST101018,2024-04-10,Mobile,6,1.47,1
SESS945489,CUST101388,2024-12-31,Desktop,4,4.19,0
SESS945490,CUST101292,2024-05-18,Desktop,7,4.83,0
SESS945491,CUST100876,2024-02-19,Tablet,6,28.18,0
SESS945492,CUST101123,2025-12-14,Mobile,6,3.89,0
SESS945493,CUST101426,2024-01-24,Mobile,5,2.71,0
SESS945494,CUST101611,2024-06-10,Mobile,7,12.84,0
SESS945495,CUST100360,2025-06-23,Mobile,3,1.62,1
SESS945496,CUST100678,2024-01-20,Desktop,7,9.01,0
SESS945497,CUST101217,2024-01-30,Mobile,4,3.91,0
SESS945498,CUST101045,2025-08-22,Desktop,5,5.6,0
SESS945499,CUST102702,2024-05-30,Mobile,5,11.15,1
SESS945500,CUST100410,2025-02-02,Mobile,5,1.58,0
SESS945501,CUST101462,2024-06-13,Mobile,5,7.17,0
SESS945502,CUST101427,2024-04-28,Mobile,4,11.85,0
SESS945503,CUST102320,2024-08-18,Desktop,3,0.69,1
SESS945504,CUST101735,2025-08-11,Mobile,3,14.73,0
SESS945505,CUST101194,2025-10-17,Desktop,6,3.18,0
SESS945506,CUST100941,2025-05-22,Desktop,6,2.89,1
SESS945507,CUST102821,2025-04-12,Desktop,5,1.69,0
SESS945508,CUST101661,2025-07-12,Desktop,3,5.11,0
SESS945509,CUST102059,2025-03-02,Mobile,4,1.48,0
SESS945510,CUST100160,2024-11-02,Desktop,5,3.07,0
SESS945511,CUST101090,2024-03-28,Desktop,5,3.16,0
SESS945512,CUST100683,2025-05-28,Mobile,7,4.81,0
SESS945513,CUST100281,2025-06-17,Mobile,3,1.76,0
SESS945514,CUST102813,2025-07-15,Desktop,5,1.91,0
SESS945515,CUST102618,2025-12-03,Desktop,2,1.94,0
SESS945516,CUST101433,2025-07-01,Mobile,6,1.08,0
SESS945517,CUST100989,2024-09-21,Mobile,4,1.64,1
SESS945518,CUST102769,2024-07-18,Mobile,7,1.95,0
SESS945519,CUST101183,2025-04-15,Desktop,7,0.85,1
SESS945520,CUST102680,2024-08-21,Mobile,1,2.67,0
SESS945521,CUST101088,2024-11-13,Mobile,7,1.2,1
SESS945522,CUST101752,2024-12-18,Desktop,4,4.69,0
SESS945523,CUST102450,2024-02-17,Mobile,7,0.74,0
SESS945524,CUST102143,2025-02-27,Mobile,3,1.99,0
SESS945525,CUST102016,2025-08-31,Mobile,8,3.36,0
SESS945526,CUST102043,2025-06-29,Mobile,5,7.55,0
SESS945527,CUST101484,2024-09-03,Mobile,5,5.89,0
SESS945528,CUST101557,2025-05-04,Mobile,4,0.88,0
SESS945529,CUST102457,2024-03-18,Mobile,6,2.97,0
SESS945530,CUST100659,2025-06-01,Mobile,8,1.79,1
SESS945531,CUST101788,2024-04-30,Desktop,4,1.89,0
SESS945532,CUST100529,2025-10-07,Tablet,9,9.1,0
SESS945533,CUST100785,2024-07-14,Tablet,4,4.78,0
SESS945534,CUST101915,2024-09-23,Desktop,7,2.42,0
SESS945535,CUST101548,2024-12-01,Mobile,7,0.63,0
SESS945536,CUST100723,2025-08-26,Mobile,10,5.21,0
SESS945537,CUST100967,2024-04-28,Desktop,4,2.18,0
SESS945538,CUST101218,2025-11-24,Mobile,6,3.41,0
SESS945539,CUST101094,2025-05-02,Desktop,5,4.06,0
SESS945540,CUST101582,2025-02-01,Mobile,6,1.89,0
SESS945541,CUST101130,2024-08-01,Mobile,3,5.13,0
SESS945542,CUST100765,2024-03-09,Tablet,3,3.82,0
SESS945543,CUST101908,2025-10-24,Mobile,4,2.82,0
SESS945544,CUST100121,2025-05-13,Mobile,2,7.2,0
SESS945545,CUST100189,2025-06-16,Mobile,3,0.76,0
SESS945546,CUST100085,2025-11-03,Tablet,6,0.54,0
SESS945547,CUST100210,2024-11-05,Mobile,7,6.48,0
SESS945548,CUST101630,2024-11-03,Mobile,5,1.79,0
SESS945549,CUST100256,2024-04-03,Desktop,5,1.95,0
SESS945550,CUST100178,2025-02-05,Mobile,5,2.06,0
SESS945551,CUST100738,2025-03-27,Mobile,1,2.35,0
SESS945552,CUST101111,2025-05-05,Mobile,5,24.94,1
SESS945553,CUST100635,2024-05-05,Mobile,7,0.51,0
SESS945554,CUST102441,2025-03-10,Mobile,3,0.95,0
SESS945555,CUST101947,2024-05-05,Mobile,5,0.89,0
SESS945556,CUST102273,2024-09-04,Mobile,3,1.7,0
SESS945557,CUST100144,2024-01-10,Tablet,4,0.9,0
SESS945558,CUST100585,2025-05-29,Mobile,7,0.65,0
SESS945559,CUST100865,2025-02-04,Mobile,6,3.51,0
SESS945560,CUST101336,2025-04-12,Mobile,6,6.07,0
SESS945561,CUST100655,2025-05-21,Mobile,5,1.22,0
SESS945562,CUST100696,2025-10-17,Mobile,5,8.38,0
SESS945563,CUST102422,2025-02-19,Mobile,6,1.7,0
SESS945564,CUST100951,2024-09-05,Desktop,10,2.4,0
SESS945565,CUST100919,2024-04-09,Mobile,6,1.23,0
SESS945566,CUST102190,2025-09-16,Mobile,6,2.66,0
SESS945567,CUST102879,2024-01-06,Mobile,7,0.74,1
SESS945568,CUST102616,2024-01-18,Mobile,6,2.57,0
SESS945569,CUST101852,2024-08-20,Tablet,4,3.28,0
SESS945570,CUST100481,2025-09-17,Mobile,5,3.79,0
SESS945571,CUST100630,2025-03-21,Mobile,5,5.91,0
SESS945572,CUST100494,2025-10-21,Desktop,2,2.77,0
SESS945573,CUST100086,2025-12-05,Mobile,4,1.24,0
SESS945574,CUST102870,2024-03-03,Mobile,2,2.2,0
SESS945575,CUST101981,2024-03-03,Mobile,8,4.89,1
SESS945576,CUST100658,2025-09-09,Mobile,6,1.82,1
SESS945577,CUST100237,2024-03-04,Mobile,3,2.49,0
SESS945578,CUST102585,2025-04-02,Mobile,11,0.65,0
SESS945579,CUST101475,2024-12-15,Mobile,5,9.25,0
SESS945580,CUST100509,2025-10-10,Mobile,3,6.63,0
SESS945581,CUST101139,2025-05-30,Mobile,5,1.14,0
SESS945582,CUST102957,2024-02-19,Mobile,5,3.73,1
SESS945583,CUST102923,2024-04-13,Mobile,4,1.25,0
SESS945584,CUST102471,2024-06-03,Mobile,3,0.57,0
SESS945585,CUST102196,2025-12-30,Mobile,5,4.82,0
SESS945586,CUST102506,2024-08-13,Desktop,5,1.1,0
SESS945587,CUST102447,2024-05-19,Mobile,6,17.56,0
SESS945588,CUST102706,2024-11-18,Mobile,8,3.31,0
SESS945589,CUST100535,2025-01-20,Desktop,9,4.05,0
SESS945590,CUST102979,2024-01-28,Tablet,4,1.68,0
SESS945591,CUST102731,2025-09-08,Mobile,7,4.87,0
SESS945592,CUST102892,2025-12-29,Desktop,4,4.23,0
SESS945593,CUST101681,2025-10-11,Mobile,2,1.02,0
SESS945594,CUST101567,2024-07-31,Desktop,4,1.96,0
SESS945595,CUST102941,2025-09-20,Desktop,4,1.73,0
SESS945596,CUST100439,2025-12-10,Mobile,5,2.01,1
SESS945597,CUST102975,2024-05-25,Mobile,5,1.73,0
SESS945598,CUST102010,2024-03-29,Tablet,4,4.63,0
SESS945599,CUST100044,2024-11-14,Tablet,3,1.35,0
SESS945600,CUST101454,2025-08-30,Mobile,6,2.8,1
SESS945601,CUST100197,2024-05-29,Mobile,6,5.7,0
SESS945602,CUST101033,2024-08-09,Mobile,4,1.75,0
SESS945603,CUST102992,2024-12-02,Mobile,7,4.92,0
SESS945604,CUST100710,2024-01-08,Mobile,4,1.15,0
SESS945605,CUST100203,2024-12-18,Mobile,5,0.82,1
SESS945606,CUST101921,2024-09-27,Mobile,3,10.19,0
SESS945607,CUST100202,2025-02-10,Mobile,6,19.44,1
SESS945608,CUST101219,2024-02-03,Mobile,7,4.06,0
SESS945609,CUST102234,2025-09-08,Tablet,3,0.7,1
SESS945610,CUST100950,2025-06-21,Mobile,4,3.84,0
SESS945611,CUST102101,2025-04-25,Mobile,3,1.47,0
SESS945612,CUST101381,2025-03-12,Tablet,4,3.7,1
SESS945613,CUST100060,2025-10-31,Mobile,5,2.19,0
SESS945614,CUST100478,2025-08-12,Mobile,5,0.9,0
SESS945615,CUST101936,2024-01-29,Mobile,3,2.42,0
SESS945616,CUST101360,2025-05-14,Mobile,3,10.0,0
SESS945617,CUST100961,2025-07-24,Mobile,4,6.33,0
SESS945618,CUST102406,2024-04-29,Mobile,2,2.89,0
SESS945619,CUST101855,2025-01-07,Mobile,4,9.19,0
SESS945620,CUST101054,2025-12-16,Desktop,6,6.47,1
SESS945621,CUST101087,2025-10-28,Desktop,6,1.02,1
SESS945622,CUST100029,2024-03-07,Mobile,4,5.34,0
SESS945623,CUST102019,2025-09-10,Mobile,2,12.31,1
SESS945624,CUST101720,2024-12-17,Mobile,3,1.24,1
SESS945625,CUST100560,2025-06-25,Mobile,8,1.56,1
SESS945626,CUST102763,2025-03-01,Tablet,6,2.95,1
SESS945627,CUST100952,2024-12-20,Mobile,3,12.44,0
SESS945628,CUST100558,2025-11-17,Desktop,9,3.03,0
SESS945629,CUST101718,2024-06-28,Mobile,6,1.43,0
SESS945630,CUST101192,2024-04-03,Desktop,7,3.83,0
SESS945631,CUST102088,2025-01-28,Mobile,5,6.62,0
SESS945632,CUST102657,2024-10-10,Desktop,11,0.64,0
SESS945633,CUST102081,2024-01-17,Mobile,6,4.18,0
SESS945634,CUST100738,2024-04-23,Mobile,5,2.54,0
SESS945635,CUST102257,2024-08-04,Desktop,6,3.01,0
SESS945636,CUST102804,2025-09-16,Mobile,7,2.82,0
SESS945637,CUST101218,2025-07-22,Mobile,5,3.64,0
SESS945638,CUST100312,2025-02-26,Mobile,8,1.02,0
SESS945639,CUST101681,2025-09-13,Mobile,9,1.94,0
SESS945640,CUST102952,2025-12-07,Mobile,5,1.52,0
SESS945641,CUST101980,2025-02-24,Mobile,8,10.32,0
SESS945642,CUST102743,2025-05-26,Desktop,5,4.59,0
SESS945643,CUST101787,2025-03-09,Mobile,7,8.85,0
SESS945644,CUST102058,2025-12-05,Desktop,5,4.85,0
SESS945645,CUST101777,2025-01-06,Mobile,6,1.22,0
SESS945646,CUST101217,2024-09-03,Mobile,4,5.23,0
SESS945647,CUST100874,2024-01-18,Mobile,9,3.16,0
SESS945648,CUST102960,2024-11-25,Desktop,7,3.01,0
SESS945649,CUST100882,2025-03-01,Mobile,5,3.27,0
SESS945650,CUST102178,2024-08-24,Desktop,2,5.41,0
SESS945651,CUST100080,2024-07-01,Desktop,6,2.81,0
SESS945652,CUST101162,2025-10-09,Mobile,9,6.05,0
SESS945653,CUST100586,2024-08-05,Mobile,5,0.95,1
SESS945654,CUST101054,2024-08-28,Mobile,2,3.89,0
SESS945655,CUST100566,2025-04-01,Mobile,3,2.91,0
SESS945656,CUST101960,2025-04-10,Mobile,8,6.76,0
SESS945657,CUST100726,2025-02-07,Desktop,3,4.3,0
SESS945658,CUST102292,2024-08-31,Mobile,7,0.88,0
SESS945659,CUST102978,2025-12-10,Mobile,4,1.8,0
SESS945660,CUST101895,2024-05-02,Mobile,5,2.62,0
SESS945661,CUST100657,2025-08-16,Tablet,3,13.12,0
SESS945662,CUST101232,2024-11-29,Mobile,10,2.37,0
SESS945663,CUST101753,2024-06-02,Desktop,5,10.24,0
SESS945664,CUST100935,2025-12-04,Mobile,4,1.38,0
SESS945665,CUST101355,2024-06-09,Mobile,3,19.36,0
SESS945666,CUST101740,2024-11-04,Mobile,3,7.68,0
SESS945667,CUST100088,2024-11-09,Desktop,7,1.74,0
SESS945668,CUST100291,2025-02-22,Mobile,4,1.66,1
SESS945669,CUST100469,2024-02-02,Mobile,2,8.86,0
SESS945670,CUST100174,2025-03-30,Mobile,4,2.16,0
SESS945671,CUST101541,2024-01-28,Mobile,5,0.71,0
SESS945672,CUST100356,2025-11-29,Mobile,5,0.69,0
SESS945673,CUST101013,2025-03-06,Mobile,4,1.64,0
SESS945674,CUST100491,2024-02-19,Mobile,6,12.54,0
SESS945675,CUST102658,2025-11-23,Mobile,3,0.61,0
SESS945676,CUST100984,2025-03-28,Tablet,3,6.8,1
SESS945677,CUST102237,2024-03-14,Mobile,7,0.66,0
SESS945678,CUST101565,2024-03-13,Mobile,3,0.99,0
SESS945679,CUST100125,2024-03-16,Tablet,8,5.16,0
SESS945680,CUST102271,2024-03-23,Mobile,4,7.23,0
SESS945681,CUST101909,2025-04-26,Mobile,10,3.99,0
SESS945682,CUST100732,2024-06-02,Desktop,5,0.8,0
SESS945683,CUST100089,2024-09-19,Desktop,3,2.16,0
SESS945684,CUST100583,2025-11-29,Mobile,3,0.72,0
SESS945685,CUST100335,2024-11-30,Mobile,4,2.21,0
SESS945686,CUST102203,2025-09-10,Mobile,3,0.95,0
SESS945687,CUST102286,2025-12-29,Mobile,4,1.25,0
SESS945688,CUST102929,2025-09-28,Desktop,2,3.08,0
SESS945689,CUST101571,2024-06-28,Mobile,8,5.8,0
SESS945690,CUST100086,2025-11-02,Tablet,7,1.24,0
SESS945691,CUST101694,2025-07-17,Mobile,4,7.31,1
SESS945692,CUST102857,2025-10-22,Desktop,2,1.43,0
SESS945693,CUST102620,2025-10-25,Desktop,2,0.85,1
SESS945694,CUST101460,2024-01-28,Mobile,3,2.1,0
SESS945695,CUST102924,2024-01-19,Mobile,3,5.31,0
SESS945696,CUST100039,2025-07-19,Mobile,3,10.0,0
SESS945697,CUST101067,2025-05-29,Desktop,4,1.43,0
SESS945698,CUST102177,2025-12-18,Tablet,8,6.88,0
SESS945699,CUST102279,2024-02-22,Mobile,6,5.84,0
SESS945700,CUST102256,2024-11-17,Mobile,4,3.44,0
SESS945701,CUST102503,2024-05-22,Mobile,3,3.68,0
SESS945702,CUST102050,2024-08-05,Mobile,6,4.73,0
SESS945703,CUST101043,2025-01-21,Mobile,7,1.3,0
SESS945704,CUST102070,2024-10-20,Mobile,4,0.93,0
SESS945705,CUST101860,2025-06-29,Mobile,7,0.76,0
SESS945706,CUST100528,2024-08-04,Mobile,4,3.76,0
SESS945707,CUST100775,2024-10-27,Mobile,4,6.72,0
SESS945708,CUST102633,2025-07-07,Desktop,4,8.44,0
SESS945709,CUST101668,2024-09-11,Tablet,7,5.84,0
SESS945710,CUST101004,2024-07-14,Mobile,7,1.38,0
SESS945711,CUST101566,2025-09-01,Mobile,6,13.03,0
SESS945712,CUST102459,2024-09-27,Desktop,1,2.06,0
SESS945713,CUST102296,2024-05-22,Mobile,4,4.23,0
SESS945714,CUST100546,2025-12-01,Desktop,5,3.08,0
SESS945715,CUST102177,2025-07-13,Mobile,2,2.22,0
SESS945716,CUST102496,2025-05-03,Tablet,7,4.36,0
SESS945717,CUST102526,2025-02-03,Desktop,5,1.18,0
SESS945718,CUST101994,2025-02-28,Tablet,2,0.65,0
SESS945719,CUST100693,2024-04-17,Mobile,6,4.0,0
SESS945720,CUST101806,2025-01-06,Desktop,4,0.67,0
SESS945721,CUST102424,2025-07-29,Mobile,3,0.63,0
SESS945722,CUST102913,2024-11-19,Mobile,6,0.54,0
SESS945723,CUST100570,2025-02-10,Mobile,5,4.02,0
SESS945724,CUST101191,2025-02-26,Tablet,5,1.16,0
SESS945725,CUST102773,2024-10-05,Mobile,5,1.97,0
SESS945726,CUST102964,2024-01-19,Mobile,3,0.62,0
SESS945727,CUST102863,2024-11-14,Desktop,3,2.82,0
SESS945728,CUST100467,2025-07-29,Mobile,6,1.27,0
SESS945729,CUST102380,2024-06-12,Mobile,4,1.92,0
SESS945730,CUST102725,2025-01-30,Tablet,6,2.87,0
SESS945731,CUST100071,2025-04-23,Mobile,8,1.19,0
SESS945732,CUST100978,2025-06-18,Mobile,4,1.69,0
SESS945733,CUST102068,2025-03-10,Mobile,5,6.89,0
SESS945734,CUST102188,2025-06-13,Desktop,2,1.05,0
SESS945735,CUST101127,2024-06-05,Desktop,3,1.61,1
SESS945736,CUST101155,2024-06-30,Desktop,8,0.75,0
SESS945737,CUST101851,2025-12-25,Mobile,5,12.83,0
SESS945738,CUST102431,2024-07-03,Mobile,5,5.76,0
SESS945739,CUST100304,2024-03-19,Mobile,4,3.95,0
SESS945740,CUST101569,2024-08-09,Desktop,4,1.43,0
SESS945741,CUST102839,2024-04-18,Desktop,6,1.52,0
SESS945742,CUST100012,2024-04-16,Desktop,7,1.07,0
SESS945743,CUST101740,2025-09-14,Mobile,5,8.23,0
SESS945744,CUST102467,2024-12-25,Mobile,5,13.74,0
SESS945745,CUST102354,2025-02-10,Mobile,3,23.7,1
SESS945746,CUST102060,2025-02-18,Desktop,2,1.66,0
SESS945747,CUST102541,2025-11-06,Desktop,8,9.33,0
SESS945748,CUST101658,2025-11-08,Desktop,8,4.26,0
SESS945749,CUST101428,2024-03-25,Desktop,3,5.89,0
SESS945750,CUST102210,2025-03-26,Mobile,6,0.86,0
SESS945751,CUST101743,2025-12-15,Mobile,3,5.39,0
SESS945752,CUST101905,2024-02-19,Mobile,3,0.77,0
SESS945753,CUST100368,2025-04-17,Mobile,6,4.85,0
SESS945754,CUST102157,2024-10-08,Desktop,9,2.38,0
SESS945755,CUST100415,2025-10-24,Desktop,3,2.85,0
SESS945756,CUST102517,2024-10-22,Mobile,3,1.98,0
SESS945757,CUST101845,2024-10-16,Desktop,7,14.97,0
SESS945758,CUST100662,2025-06-16,Desktop,6,2.61,0
SESS945759,CUST102300,2024-11-13,Mobile,6,5.25,0
SESS945760,CUST102082,2024-09-08,Mobile,3,1.21,0
SESS945761,CUST100381,2024-10-25,Mobile,4,3.99,0
SESS945762,CUST101692,2025-03-30,Mobile,5,3.03,0
SESS945763,CUST101957,2024-06-26,Mobile,6,1.59,0
SESS945764,CUST102809,2024-02-27,Tablet,7,4.67,1
SESS945765,CUST102812,2024-02-25,Tablet,4,3.53,0
SESS945766,CUST101634,2024-11-26,Mobile,6,3.66,0
SESS945767,CUST102777,2024-01-05,Desktop,5,0.93,0
SESS945768,CUST101383,2024-08-03,Mobile,5,1.49,0
SESS945769,CUST101988,2024-10-27,Mobile,5,2.15,0
SESS945770,CUST101412,2024-07-22,Desktop,5,4.2,0
SESS945771,CUST102700,2025-09-09,Tablet,4,4.9,0
SESS945772,CUST101711,2024-10-05,Mobile,8,1.74,0
SESS945773,CUST102590,2024-04-12,Mobile,5,1.85,0
SESS945774,CUST100640,2024-12-06,Mobile,4,4.55,0
SESS945775,CUST100034,2025-01-03,Mobile,8,2.53,0
SESS945776,CUST102501,2025-05-12,Mobile,9,1.39,1
SESS945777,CUST100164,2025-07-08,Mobile,8,2.86,1
SESS945778,CUST100207,2024-10-22,Mobile,5,0.98,0
SESS945779,CUST100638,2025-07-23,Desktop,3,0.6,1
SESS945780,CUST100192,2025-12-04,Mobile,7,7.64,0
SESS945781,CUST102895,2024-09-06,Desktop,10,2.09,0
SESS945782,CUST101735,2025-01-09,Desktop,4,3.3,1
SESS945783,CUST101794,2024-02-27,Desktop,6,3.49,0
SESS945784,CUST100702,2025-12-12,Mobile,6,6.27,0
SESS945785,CUST101624,2025-12-25,Tablet,3,1.52,0
SESS945786,CUST101931,2025-11-13,Tablet,3,0.72,0
SESS945787,CUST101297,2024-07-21,Desktop,4,2.15,0
SESS945788,CUST100743,2024-10-31,Desktop,6,3.62,0
SESS945789,CUST102701,2024-11-18,Mobile,4,0.83,0
SESS945790,CUST101648,2024-07-21,Tablet,5,0.62,0
SESS945791,CUST102438,2024-04-28,Mobile,6,6.74,0
SESS945792,CUST101994,2025-11-23,Mobile,5,4.05,0
SESS945793,CUST102372,2025-11-01,Desktop,4,3.02,0
SESS945794,CUST101096,2025-02-22,Mobile,4,2.53,0
SESS945795,CUST100082,2024-06-24,Desktop,8,1.79,0
SESS945796,CUST102828,2025-10-27,Mobile,6,17.96,0
SESS945797,CUST101527,2025-04-08,Tablet,5,3.51,0
SESS945798,CUST100337,2024-06-07,Mobile,5,6.99,0
SESS945799,CUST100722,2024-08-13,Tablet,5,1.67,0
